0x529160	variables::ReadStringtableEntry	FUNC
0x529560	INISection::WriteBool	FUNC
0x5295f0	INISection::ReadBool	FUNC
0x5297e0	INISection::Write2Integers	FUNC
0x529880	INISection::Read2Integers	FUNC
0x529ca0	INISection::Read3Integers	FUNC
0x52a760	INISection::ReadTime	FUNC
0x52a940	INISection::WriteTime	FUNC
0x5301a0	MixFileClass::Bootstrap	FUNC
0x535aa0	INISection::INIClass	FUNC
0x53a130	HouseClass::IonSensitivesShouldBeOffline	FUNC
0x53c450	TechnoClass::CanBePermaMindControlled	FUNC
0x53cb10	IonBlastClass::IonBlastClass	FUNC
0x53cb90	IonBlastClass::~IonBlastClass	FUNC
0x53cbe0	IonBlastClass::Update	FUNC
0x540c60	IPXManagerClass::SetTiming	FUNC
0x540f00	IPXManagerClass::Delete_Connection	FUNC
0x5410f0	IPXManagerClass::Send_Global_Message	FUNC
0x541820	IPXManagerClass::Service	FUNC
0x542450	IPXManagerClass::ResponseTime	FUNC
0x543780	IsometricTileClass::IsometricTileClass	FUNC
0x5447c0	IsometricTileTypeClass::IsometricTileTypeClass	FUNC
0x54ac40	JumpjetLocomotionClass::LocomotionClass	FUNC
0x54e3b0	Kamikaze::Add	FUNC
0x54e4d0	Kamikaze::Update	FUNC
0x54e590	Kamikaze::Remove	FUNC
0x54e690	Kamikaze::~Kamikaze	FUNC
0x54e6f0	Kamikaze::Clear	FUNC
0x54e750	Kamikaze::Save	FUNC
0x54e7b0	Kamikaze::Load	FUNC
0x54f5c0	InputManagerClass::IsKeyPressed	FUNC
0x54f720	InputManagerClass::DoSomething	FUNC
0x54fe60	LaserDrawClass::LaserDrawClass	FUNC
0x54ffb0	LaserDrawClass::~LaserDrawClass	FUNC
0x5519b0	LayerClass::AddObject	FUNC
0x551a30	LayerClass::Sort	FUNC
0x551b20	LayerClass::Save	FUNC
0x551b90	LayerClass::Load	FUNC
0x5520a0	LCWPipe::Put	FUNC
0x5522d0	LCWPipe::Flush	FUNC
0x552490	LCWStraw::Get	FUNC
0x552a40	LoadProgressManager::LoadProgressManager	FUNC
0x552aa0	LoadProgressManager::~LoadProgressManager	FUNC
0x552d60	LoadProgressManager::Draw	FUNC
0x554760	LightSourceClass::LightSourceClass	FUNC
0x554a60	LightSourceClass::Activate	FUNC
0x554a80	LightSourceClass::Deactivate	FUNC
0x554aa0	LightSourceClass::ChangeLevels	FUNC
0x555da0	LightConvertClass::LightConvertClass	FUNC
0x556090	LightConvertClass::UpdateColors	FUNC
0x556550	LinkClass::LinkClass	FUNC
0x5565a0	LinkClass::~LinkClass	FUNC
0x5565f0	LinkClass::Zap	FUNC
0x556600	LinkClass::Remove	FUNC
0x556620	LinkClass::GetNext	FUNC
0x556630	LinkClass::GetPrev	FUNC
0x556640	LinkClass::HeadOfList	FUNC
0x556670	LinkClass::TailOfList	FUNC
0x5566a0	LinkClass::Add	FUNC
0x5566d0	LinkClass::AddHead	FUNC
0x556700	LinkClass::AddTail	FUNC
0x556730	LinkClass::Remove	FUNC
0x556a20	LineTrail::LineTrail	FUNC
0x556b30	LineTrail::~LineTrail	FUNC
0x556b50	LineTrail::SetDecrement	FUNC
0x557230	ListClass::ListClass	FUNC
0x5581a0	SliderClass::GaugeClass	FUNC
0x558740	LoadOptionsClass::LoadOptionsClass	FUNC
0x5587f0	LoadOptionsClass::LoadDialog	FUNC
0x559d60	LoadOptionsClass::LoadMission	FUNC
0x559e7b	LoadOptionsClass::SaveMission	FUNC
0x559eb0	LoadOptionsClass::DeleteMission	FUNC
0x559ed0	LoadOptionsClass::GetFileEntry	FUNC
0x55a050	LoadOptionsClass::GetUIString_Load	FUNC
0x55a070	LoadOptionsClass::GetUIString_Save	FUNC
0x55a090	LoadOptionsClass::GetUIString_Delete	FUNC
0x55a0b0	LoadOptionsClass::GetUIString_GameSaved	FUNC
0x55a0d0	LoadOptionsClass::~LoadOptionsClass	FUNC
0x55a6c0	ID::LocomotionClass	FUNC
0x55afb0	LogicClass::Update	FUNC
0x55b880	LogicClass::PointerGotInvalid	FUNC
0x55baa0	LogicClass::AddObject	FUNC
0x55bae0	LogicClass::RemoveObject	FUNC
0x565730	MapClass::GetTargetCell	FUNC
0x5673a0	unknown	FUNC
0x5678e0	unknown	FUNC
0x567da0	MapClass::RevealArea3	FUNC
0x568300	MapClass::CoordinatesLegal	FUNC
0x568350	MapClass::CoordinatesLegal	FUNC
0x5683c0	MapClass::AddContentAt	FUNC
0x5687f0	MapClass::RemoveContentAt	FUNC
0x56bcd0	MapClass::GetThreatPosed	FUNC
0x56bec0	MapClass::PlacePowerupCrate	FUNC
0x56c510	MapClass::Update_Pathfinding_1	FUNC
0x56d230	MapClass::GetMovementZoneType	FUNC
0x56d460	MapClass::ResetZones	FUNC
0x56d5a0	MapClass::RecalculateZones	FUNC
0x56dc20	MapClass::NearByLocation	FUNC
0x570050	MapClass::RepairWoodBridgeAt	FUNC
0x573540	MapClass::RepairConcreteBridgeAt	FUNC
0x574000	MapClass::DestroyConcreteBridgeAt	FUNC
0x574c20	MapClass::DestroyWoodBridgeAt	FUNC
0x577ab0	MapClass::Reshroud	FUNC
0x577d90	MapClass::Reveal	FUNC
0x578080	MapClass::GetCellFloorHeight	FUNC
0x578390	MapClass::InLocalRadar	FUNC
0x578460	MapClass::IsWithinUsableArea	FUNC
0x578540	MapClass::IsWithinUsableArea	FUNC
0x5785f0	MapClass::IsWithinUsableArea	FUNC
0x578ad0	MapClass::MakeTraversable	FUNC
0x581140	MapClass::DestroyCliff	FUNC
0x584550	MapClass::RecalculateSubZones	FUNC
0x586360	MapClass::IsLocationShrouded	FUNC
0x5865e0	MapClass::IsLocationFogged	FUNC
0x5865f0	MapClass::RevealCheck	FUNC
0x586780	MapClass::IsAreaFree	FUNC
0x586990	MapClass::Update_Pathfinding_2	FUNC
0x587410	MapClass::IsLinkedBridgeDestroyed	FUNC
0x5880a0	MapClass::FindFirstFirestorm	FUNC
0x588570	MapClass::BuildingToFirestormWall	FUNC
0x588750	MapClass::BuildingToWall	FUNC
0x595680	MapSeedClass::MapSeedClass	FUNC
0x597760	MapSeedClass::SaveMission	FUNC
0x597a30	MapSeedClass::LoadMission	FUNC
0x597d50	MapSeedClass::DeleteMission	FUNC
0x597d60	MapSeedClass::GetFileEntry	FUNC
0x597f80	MapSeedClass::GetUIString_Load	FUNC
0x597fa0	MapSeedClass::GetUIString_Save	FUNC
0x597fc0	MapSeedClass::GetUIString_Delete	FUNC
0x597fe0	MapSeedClass::GetUIString_GameSaved	FUNC
0x5ac270	MapSeedClass::~MapSeedClass	FUNC
0x5ae610	Matrix3D::Matrix3D	FUNC
0x5ae630	unknown	FUNC
0x5ae690	unknown	FUNC
0x5ae6f0	Matrix3D::Matrix3D	FUNC
0x5ae750	Matrix3D::Matrix3D	FUNC
0x5ae860	Matrix3D::MakeIdentity	FUNC
0x5ae890	Matrix3D::Translate	FUNC
0x5ae8f0	Matrix3D::Translate	FUNC
0x5ae980	Matrix3D::TranslateX	FUNC
0x5ae9b0	Matrix3D::TranslateY	FUNC
0x5ae9e0	Matrix3D::TranslateZ	FUNC
0x5aea10	Matrix3D::Scale	FUNC
0x5aea70	Matrix3D::Scale	FUNC
0x5aead0	Matrix3D::ScaleX	FUNC
0x5aeaf0	Matrix3D::ScaleY	FUNC
0x5aeb20	Matrix3D::ScaleZ	FUNC
0x5aeb50	Matrix3D::ShearYZ	FUNC
0x5aeba0	Matrix3D::ShearXY	FUNC
0x5aebf0	Matrix3D::ShearXZ	FUNC
0x5aec40	Matrix3D::PreRotateX	FUNC
0x5aed50	Matrix3D::PreRotateY	FUNC
0x5aee50	Matrix3D::PreRotateZ	FUNC
0x5aef60	Matrix3D::RotateX	FUNC
0x5af000	Matrix3D::RotateX	FUNC
0x5af080	Matrix3D::RotateY	FUNC
0x5af120	Matrix3D::RotateY	FUNC
0x5af1a0	Matrix3D::RotateZ	FUNC
0x5af240	Matrix3D::RotateZ	FUNC
0x5af2c0	Matrix3D::GetXVal	FUNC
0x5af310	Matrix3D::GetYVal	FUNC
0x5af360	Matrix3D::GetZVal	FUNC
0x5af3b0	Matrix3D::GetXRotation	FUNC
0x5af410	Matrix3D::GetYRotation	FUNC
0x5af470	Matrix3D::GetZRotation	FUNC
0x5af4d0	Matrix3D::__RotateVector	FUNC
0x5af550	Matrix3D::LookAt1	FUNC
0x5af710	Matrix3D::LookAt2	FUNC
0x5b3700	MissionControlClass::MissionControlClass	FUNC
0x5b3740	MissionControlClass::GetName	FUNC
0x5b3760	MissionControlClass::LoadFromINI	FUNC
0x5c0e90	MPGameModeClass::vt_entry_58	FUNC
0x5c0eb0	MPGameModeClass::vt_entry_54	FUNC
0x5c0fe0	MPBattleClass::~MPBattleClass	FUNC
0x5c5ce0	MPFreeForAllClass::MPFreeForAllClass	FUNC
0x5c5d30	MPFreeForAllClass::vt_entry_10	FUNC
0x5c5d40	MPFreeForAllClass::vt_entry_14	FUNC
0x5c5d90	MPFreeForAllClass::vt_entry_18	FUNC
0x5c5dd0	MPFreeForAllClass::PopulateTeamDropdownForPlayer	FUNC
0x5c6150	MPManBattleClass::MPManBattleClass	FUNC
0x5c93e0	MPMegawealthClass::MPMegawealthClass	FUNC
0x5c9430	MPMegawealthClass::vt_entry_8C	FUNC
0x5c9440	MPMegawealthClass::~MPMegawealthClass	FUNC
0x5c9470	MPObserverTeam::MPTeam	FUNC
0x5ca630	MPSiegeClass::MPSiegeClass	FUNC
0x5ca680	MPSiegeClass::vt_entry_10	FUNC
0x5ca6d0	MPSiegeClass::vt_entry_14	FUNC
0x5ca7d0	MPSiegeClass::vt_entry_18	FUNC
0x5ca800	MPSiegeClass::StartingPositionsToHouseBaseCells2	FUNC
0x5ca9b0	MPSiegeClass::CreateMPTeams	FUNC
0x5caa50	MPSiegeClass::SpawnBaseUnits	FUNC
0x5cabd0	MPSiegeClass::~MPSiegeClass	FUNC
0x5cae10	MPSiegeDefenderTeam::MPTeam	FUNC
0x5caeb0	MPSiegeAttackerTeam::MPTeam	FUNC
0x5cb3a0	MPUnholyAllianceClass::MPUnholyAllianceClass	FUNC
0x5cb3f0	MPUnholyAllianceClass::vt_entry_10	FUNC
0x5cb400	MPUnholyAllianceClass::vt_entry_14	FUNC
0x5cb430	MPUnholyAllianceClass::vt_entry_18	FUNC
0x5cb440	MPUnholyAllianceClass::SpawnBaseUnits	FUNC
0x5cb540	MPUnholyAllianceClass::~MPUnholyAllianceClass	FUNC
0x5d3490	unknown	FUNC
0x5d39d0	MessageListClass::MessageListClass	FUNC
0x5d3a40	MessageListClass::~MessageListClass	FUNC
0x5d3a60	MessageListClass::Init	FUNC
0x5d3ba0	MessageListClass::AddMessage	FUNC
0x5d3f60	MessageListClass::GetMessage	FUNC
0x5d3f90	MessageListClass::GetLabel	FUNC
0x5d3fc0	MessageListClass::ConcatMessage	FUNC
0x5d41e0	MessageListClass::SetEditFocus	FUNC
0x5d41f0	MessageListClass::HasEditFocus	FUNC
0x5d4210	MessageListClass::AddEdit	FUNC
0x5d4390	MessageListClass::RemoveEdit	FUNC
0x5d4400	MessageListClass::GetEditBuffer	FUNC
0x5d4410	MessageListClass::SetEditColor	FUNC
0x5d4430	MessageListClass::Manage	FUNC
0x5d4510	MessageListClass::Input	FUNC
0x5d49a0	MessageListClass::Draw	FUNC
0x5d4aa0	MessageListClass::NumMessages	FUNC
0x5d4ad0	MessageListClass::SetWidth	FUNC
0x5d4b20	MessageListClass::TrimMessage	FUNC
0x5d4bf0	MessageListClass::ComputeY	FUNC
0x5d5b60	MPGameModeClass::MPGameModeClass	FUNC
0x5d5de0	MPGameModeClass::CanAllyWith	FUNC
0x5d62c0	MPGameModeClass::vt_entry_10	FUNC
0x5d6370	MPGameModeClass::FirstValidMapIndex	FUNC
0x5d6430	MPGameModeClass::RandomHumanCountryIndex	FUNC
0x5d6450	MPGameModeClass::PopulateTeamDropdown	FUNC
0x5d64c0	MPGameModeClass::DrawTeamDropdown	FUNC
0x5d6540	MPGameModeClass::PopulateTeamDropdownForPlayer	FUNC
0x5d6690	MPGameModeClass::CreateMPTeams	FUNC
0x5d6790	MPGameModeClass::UnfixAlliances	FUNC
0x5d6890	MPGameModeClass::AssignStartingPositionsToHouse	FUNC
0x5d6be0	MPGameModeClass::StartingPositionsToHouseBaseCells	FUNC
0x5d6c70	MPGameModeClass::StartingPositionsToHouseBaseCells2	FUNC
0x5d7030	MPGameModeClass::SpawnBaseUnits	FUNC
0x5d70f0	MPGameModeClass::GenerateStartingUnits	FUNC
0x5d74a0	MPGameModeClass::AllyTeams	FUNC
0x5d7f20	MPGameModeClass::~MPGameModeClass	FUNC
0x5d8170	MPBattleClass::MPBattleClass	FUNC
0x5d8c50	MPTeam::MPTeam	FUNC
0x5d8d10	MPTeam::AddToList	FUNC
0x5e2ba0	HouseClass::CountOtherUndefeatedHumanHouses	FUNC
0x5f3900	ObjectClass::ObjectClass	FUNC
0x5f3db0	AbstractClass::GetTargetDirection	FUNC
0x5f5940	ObjectClass::SpawnParachuted	FUNC
0x5f5b4c	ObjectClass::ReplaceTag	FUNC
0x5f5b50	ObjectClass::AttachTrigger	FUNC
0x5f5c80	ObjectClass::SetHealthPercentage	FUNC
0x5f5cd0	ObjectClass::IsRedHP	FUNC
0x5f5d20	ObjectClass::IsYellowHP	FUNC
0x5f5d90	ObjectClass::IsGreenHP	FUNC
0x5f5dd0	ObjectClass::GetHealthStatus	FUNC
0x5f5f00	ObjectClass::GetCellLevel	FUNC
0x5f6360	AbstractClass::DistanceFrom3D	FUNC
0x5f6440	AbstractClass::DistanceFrom	FUNC
0x5f65f0	ObjectClass::UnInit	FUNC
0x5f6b60	ObjectClass::IsOnFloor	FUNC
0x5f6b90	ObjectClass::IsInAir	FUNC
0x5f6bd0	ObjectClass::GetYSort	FUNC
0x5f6c10	ObjectClass::IsSurfaced	FUNC
0x5f6cd0	ObjectClass::IsCrushable	FUNC
0x5f7090	ObjectTypeClass::ObjectTypeClass	FUNC
0x5fb2e0	GameOptionsClass::GetAnimSpeed	FUNC
0x5fc380	OverlayClass::OverlayClass	FUNC
0x5fdd20	OverlayClass::GetTiberiumType	FUNC
0x5fe020	XSurface::XSurface	FUNC
0x5fe250	OverlayTypeClass::OverlayTypeClass	FUNC
0x5ff250	SpotlightClass::SpotlightClass	FUNC
0x5ff320	SpotlightClass::Update	FUNC
0x5ff850	SpotlightClass::Draw	FUNC
0x60d520	procedures::NewEditDefaultHandler	GLOBAL
0x60d540	procedures::ComboDropWindowHandler	GLOBAL
0x610ca0	procedures::DefaultHandler	GLOBAL
0x612a60	procedures::SysListViewHandler	GLOBAL
0x612b70	procedures::OwnerDrawButtonHandler	GLOBAL
0x6137d0	procedures::SysTabHandler	GLOBAL
0x614190	procedures::EditHandler	GLOBAL
0x614b30	procedures::NewEditHandler	GLOBAL
0x6153e0	procedures::StaticHandler	GLOBAL
0x6163a0	procedures::CheckBoxButtonHandler	GLOBAL
0x616980	procedures::AutoRadioButtonHandler	GLOBAL
0x617250	procedures::ComboBoxHandler	GLOBAL
0x618d40	procedures::ListBoxHandler	GLOBAL
0x61c690	procedures::ScrollBarHandler	GLOBAL
0x61d6d0	procedures::ProgressHandler	GLOBAL
0x61d950	procedures::TrackBarHandler	GLOBAL
0x61e700	procedures::GroupBoxButtonHandler	GLOBAL
0x61eca0	procedures::HotkeyHandler	GLOBAL
0x623340	WWUIStaticDrawMode::OwnerDrawDialogElement	FUNC
0x6233a0	WWUIStaticDrawMode::~OwnerDrawDialogElement	FUNC
0x6292b0	ParasiteClass::ParasiteClass	FUNC
0x629720	ParasiteClass::UpdateGrapple	FUNC
0x6297f0	ParasiteClass::UpdateSquid	FUNC
0x629e90	FootClass::CreateWakes	FUNC
0x62a4a0	ParasiteClass::ExitUnit	FUNC
0x62a8e0	ParasiteClass::CanInfect	FUNC
0x62a980	ParasiteClass::TryInfect	FUNC
0x62ab40	ParasiteClass::CanExistOnVictimCell	FUNC
0x62b5e0	ParticleClass::ParticleClass	FUNC
0x62dc50	ParticleSystemClass::ParticleSystemClass	FUNC
0x62e380	ParticleSystemClass::SpawnParticle	FUNC
0x62e430	ParticleSystemClass::SpawnParticle	FUNC
0x6339b0	TechnoClass::GetControllingHouse	FUNC
0x6385c0	TechnoClass::TryNextPlanningTokenNode	FUNC
0x6406e0	PreviewClass::PreviewClass	FUNC
0x6406f0	PreviewClass::~PreviewClass	FUNC
0x640710	PreviewClass::DrawStartPoints	FUNC
0x640a40	PreviewClass::DrawMap	FUNC
0x641140	PreviewClass::GeneratePreviewImage	FUNC
0x6418b0	PreviewClass::WritePreviewPack	FUNC
0x641b00	PreviewClass::ReadPreviewPack	FUNC
0x641db0	PreviewClass::ReadPCXPreview	FUNC
0x641ee0	PreviewClass::ReadPreview	FUNC
0x642130	PreviewClass::CreatePalettedPreview	FUNC
0x6425f0	PreviewClass::CreatePreviewSurface	FUNC
0x642b10	ProgressScreenClass::SetSide	FUNC
0x642b20	ProgressScreenClass::GetSide	FUNC
0x6440a0	ParticleSystemTypeClass::ParticleSystemTypeClass	FUNC
0x644be0	ParticleTypeClass::ParticleTypeClass	FUNC
0x653f50	RadarClass::CreateEmptyMap	FUNC
0x654490	RadarClass::SetVisibleRect	FUNC
0x6557f0	RadarClass::GetCrdOnRadar	FUNC
0x6562d0	RadarClass::RefreshCrd	FUNC
0x657ce0	MapClass::sub_657CE0	FUNC
0x65a750	RadioClass::RadioClass	FUNC
0x65ad50	RadioClass::ContainsLink	FUNC
0x65ad90	RadioClass::FindLinkIndex	FUNC
0x65adc0	RadioClass::HasFreeLink	FUNC
0x65adf0	RadioClass::HasFreeLink	FUNC
0x65ae30	RadioClass::HasAnyLink	FUNC
0x65ae60	RadioClass::SetLinkCount	FUNC
0x65b1e0	RadSiteClass::RadSiteClass	FUNC
0x65b2f0	RadarEventClass::~RadarEventClass	FUNC
0x65b4b0	RadSiteClass::GetSpread	FUNC
0x65b4c0	RadSiteClass::SetBaseCell	FUNC
0x65b4d0	RadSiteClass::SetSpread	FUNC
0x65b4f0	RadSiteClass::SetRadLevel	FUNC
0x65b510	RadSiteClass::GetRadLevel	FUNC
0x65b530	RadSiteClass::Add	FUNC
0x65b580	RadSiteClass::Activate	FUNC
0x65b8f0	RadSiteClass::GetRadLevelAt	FUNC
0x65b9c0	RadSiteClass::Radiate	FUNC
0x65bb50	RadSiteClass::Deactivate	FUNC
0x65bd00	RadSiteClass::DecreaseRadiation	FUNC
0x65be90	RadSiteClass::DecreaseLight	FUNC
0x65c5f0	FileClass::GetFileTime	FUNC
0x65c600	FileClass::SetFileTime	FUNC
0x65c6d0	Randomizer::Randomizer	FUNC
0x65c780	Randomizer::Random	FUNC
0x65c7e0	Randomizer::RandomRanged	FUNC
0x65ca70	RawFileClass::CDCheck	FUNC
0x65ca80	RawFileClass::RawFileClass	FUNC
0x65cac0	RawFileClass::SetFileName	FUNC
0x65cb30	RawFileClass::OpenEx	FUNC
0x65cb50	RawFileClass::Open	FUNC
0x65cbf0	RawFileClass::Exists	FUNC
0x65cca0	RawFileClass::Close	FUNC
0x65cce0	RawFileClass::ReadBytes	FUNC
0x65cdd0	RawFileClass::WriteBytes	FUNC
0x65cf00	RawFileClass::Seek	FUNC
0x65d0d0	RawFileClass::GetFileSize	FUNC
0x65d150	RawFileClass::CreateFile	FUNC
0x65d190	RawFileClass::DeleteFile	FUNC
0x65d1f0	RawFileClass::GetFileTime	FUNC
0x65d240	RawFileClass::SetFileTime	FUNC
0x65d2b0	RawFileClass::Bias	FUNC
0x65d420	RawFileClass::HasHandle	FUNC
0x65fb80	RadarEventClass::RadarEventClass	FUNC
0x661ec0	RocketLocomotionClass::RocketLocomotionClass	FUNC
0x665650	RulesClass::RulesClass	FUNC
0x667a30	RulesClass::~RulesClass	FUNC
0x6686c0	RulesClass::Init	FUNC
0x668bf0	RulesClass::Read_File	FUNC
0x668fb0	RulesClass::Read_SpecialWeapons	FUNC
0x6691e0	RulesClass::Read_AudioVisual	FUNC
0x66b900	RulesClass::Read_CrateRules	FUNC
0x66bbb0	RulesClass::Read_CombatDamage	FUNC
0x66cf70	RulesClass::Read_Radiation	FUNC
0x66d150	RulesClass::Read_ElevationModel	FUNC
0x66d1f0	RulesClass::Read_WallModel	FUNC
0x66d270	RulesClass::Read_Difficulty	FUNC
0x66d3a0	RulesClass::Read_Colors	FUNC
0x66d480	RulesClass::Read_ColorAdd	FUNC
0x66d530	RulesClass::Read_General	FUNC
0x671ea0	RulesClass::Read_MultiplayerDialogSettings	FUNC
0x672230	RulesClass::Read_Maximums	FUNC
0x672280	RulesClass::Read_InfantryTypes	FUNC
0x6722f0	RulesClass::Read_Countries	FUNC
0x672360	RulesClass::Read_VehicleTypes	FUNC
0x6723d0	RulesClass::Read_AircraftTypes	FUNC
0x672440	RulesClass::Read_Sides	FUNC
0x6725f0	RulesClass::Read_SuperWeaponTypes	FUNC
0x672660	RulesClass::Read_BuildingTypes	FUNC
0x6726d0	RulesClass::Read_TerrainTypes	FUNC
0x672740	RulesClass::Read_Teams_Obsolete	FUNC
0x6727d0	RulesClass::Read_SmudgeTypes	FUNC
0x672840	RulesClass::Read_OverlayTypes	FUNC
0x6728b0	RulesClass::Read_Animations	FUNC
0x672920	RulesClass::Read_VoxelAnims	FUNC
0x672990	RulesClass::Read_Warheads	FUNC
0x672a00	RulesClass::Read_Particles	FUNC
0x672a70	RulesClass::Read_ParticleSystems	FUNC
0x672ae0	RulesClass::Read_AI	FUNC
0x673e80	RulesClass::Read_Powerups	FUNC
0x674000	RulesClass::Read_LandCharacteristics	FUNC
0x674240	RulesClass::Read_IQ	FUNC
0x6743d0	RulesClass::Read_JumpjetControls	FUNC
0x674500	RulesClass::Read_Difficulties	FUNC
0x674550	RulesClass::Read_Movies	FUNC
0x674650	RulesClass::Read_AdvancedCommandBar	FUNC
0x678850	RulesClass::PointerGotInvalid	FUNC
0x679a10	RulesClass::LoadTypesFromINI	FUNC
0x679f40	INISection::Exists	FUNC
0x680ff0	SavegameInformation::SavegameInformation	FUNC
0x6812e0	SavegameInformation::Write	FUNC
0x681840	SavegameInformation::Read	FUNC
0x689d30	ScenarioClass::ReadStartPoints	FUNC
0x68bcc0	ScenarioClass::GetWaypointCoords	FUNC
0x68bd80	ScenarioClass::IsDefinedWaypoint	FUNC
0x68c710	ColorScheme::ColorScheme	FUNC
0x68c8d0	ColorScheme::~ColorScheme	FUNC
0x68c9c0	ColorScheme::FindByName	FUNC
0x6913c0	ScriptClass::AbstractClass	FUNC
0x691500	ScriptClass::GetCurrentAction	FUNC
0x691540	ScriptClass::GetNextAction	FUNC
0x691590	ScriptClass::ClearMission	FUNC
0x6915a0	ScriptClass::SetMission	FUNC
0x6915b0	ScriptClass::HasNextMission	FUNC
0x6916b0	ScriptTypeClass::ScriptTypeClass	FUNC
0x692300	DisplayClass::ProcessClickCoords	FUNC
0x692610	DisplayClass::DecideAction	FUNC
0x697b70	SessionClass::CreateConnections	FUNC
0x697e70	SessionClass::Am_I_Master	FUNC
0x699980	SessionClass::ReadScenarioDescriptions	FUNC
0x69bab0	SessionClass::Resume	FUNC
0x69dcf0	ShapeButtonClass::ShapeButtonClass	FUNC
0x69dd30	ShapeButtonClass::ShapeButtonClass	FUNC
0x69de70	ShapeButtonClass::ClearShape	FUNC
0x69dea0	ShapeButtonClass::SetLoadedStatus	FUNC
0x69dfc0	ShapeButtonClass::StartFlashing	FUNC
0x69dff0	ShapeButtonClass::StopFlashing	FUNC
0x69e010	ShapeButtonClass::AI	FUNC
0x69e050	ShapeButtonClass::IsFlashing	FUNC
0x69e060	ShapeButtonClass::ToFlash	FUNC
0x69ec50	ShipLocomotionClass::ShipLocomotionClass	FUNC
0x6a4550	SideClass::SideClass	FUNC
0x6a5f20	SidebarClass::OnTechnoDestroyed	FUNC
0x6a60a0	SidebarClass::RepaintSidebar	FUNC
0x6a6300	SidebarClass::AddCameo	FUNC
0x6a6610	SidebarClass::UpdateScrollButtons	FUNC
0x6a6a00	SidebarClass::Scroll	FUNC
0x6a6c30	SidebarClass::Draw	FUNC
0x6a70e0	SidebarClass::BlitSidebar	FUNC
0x6a7590	SidebarClass::SetTab	FUNC
0x6a8220	FactoryClass::Initialize	FUNC
0x6a8330	FactoryClass::Activate	FUNC
0x6a83e0	FactoryClass::Deactivate	FUNC
0x6a93f0	FactoryClass::AddButtons	FUNC
0x6a94b0	FactoryClass::RemoveButtons	FUNC
0x6ac430	SidebarClass::GetVisibleCameoCount	FUNC
0x6ac7c0	FactoryClass::ItemType	FUNC
0x6af1a0	SlaveManagerClass::SlaveManagerClass	FUNC
0x6af580	SlaveManagerClass::SetOwner	FUNC
0x6af650	SlaveManagerClass::CreateSlave	FUNC
0x6b0a20	SlaveManagerClass::LostSlave	FUNC
0x6b0ae0	SlaveManagerClass::Killed	FUNC
0x6b0c80	SlaveManagerClass::AllGuard	FUNC
0x6b0d60	SlaveManagerClass::Deploy2	FUNC
0x6b1020	SlaveManagerClass::ShouldWakeUpNow	FUNC
0x6b1b20	SliderClass::GaugeClass	FUNC
0x6b1ee0	SliderClass::RecalculateThumb	FUNC
0x6b4a50	SmudgeClass::SmudgeClass	FUNC
0x6b5260	SmudgeTypeClass::SmudgeTypeClass	FUNC
0x6b6c90	SpawnManagerClass::SpawnManagerClass	FUNC
0x6b7100	SpawnManagerClass::KillNodes	FUNC
0x6b7b90	SpawnManagerClass::SetTarget	FUNC
0x6b7bb0	SpawnManagerClass::ResetTarget	FUNC
0x6b7c40	SpawnManagerClass::UpdateTarget	FUNC
0x6b7c60	SpawnManagerClass::UnlinkPointer	FUNC
0x6b7d30	SpawnManagerClass::CountAliveSpawns	FUNC
0x6b7d50	SpawnManagerClass::CountDockedSpawns	FUNC
0x6b7d80	SpawnManagerClass::CountLaunchingSpawns	FUNC
0x6b9d00	PCX::ForceLoadFile	FUNC
0x6ba140	PCX::GetSurface	FUNC
0x6ba580	PCX::BlitToSurface	FUNC
0x6c9600	CRCEngine::GetTotalValue	FUNC
0x6c9650	CRCEngine::GetTotalAmount	FUNC
0x6c9680	CRCEngine::GetAmount	FUNC
0x6c9690	CRCEngine::AddAmount	FUNC
0x6c96b0	CRCEngine::RemoveAmount	FUNC
0x6caf90	SuperClass::SuperClass	FUNC
0x6cb3a0	SuperClass::CreateChronoAnim	FUNC
0x6cb4d0	SuperClass::SetOnHold	FUNC
0x6cb560	SuperClass::Grant	FUNC
0x6cb7b0	SuperClass::Lose	FUNC
0x6cb820	SuperClass::SetReadiness	FUNC
0x6cb830	SuperClass::StopPreclickAnim	FUNC
0x6cb920	SuperClass::ClickFire	FUNC
0x6cbca0	SuperClass::changed	FUNC
0x6cbee0	SuperClass::AnimStage	FUNC
0x6cc1e0	SuperClass::SetCharge	FUNC
0x6cc260	SuperClass::GetRechargeTime	FUNC
0x6cc280	SuperClass::SetRechargeTime	FUNC
0x6cc290	SuperClass::ResetRechargeTime	FUNC
0x6cc2b0	SuperClass::NameReadiness	FUNC
0x6cc360	SuperClass::CanFire	FUNC
0x6cc390	SuperClass::Launch	FUNC
0x6cde90	SuperClass::ShouldDrawProgress	FUNC
0x6ce0b0	SuperClass::Reset	FUNC
0x6ce1a0	SuperClass::ShouldFlashTab	FUNC
0x6ce5b0	SuperWeaponTypeClass::SuperWeaponTypeClass	FUNC
0x6cf180	SwizzleManagerClass::SwizzleManagerClass	FUNC
0x6d1810	unknown	FUNC
0x6d1f10	TacticalClass::CoordsToScreen	FUNC
0x6d1fe0	TacticalClass::AdjustForZShapeMove	FUNC
0x6d2070	TacticalClass::ApplyMatrix_Pixel	FUNC
0x6d2140	TacticalClass::CoordsToClient	FUNC
0x6d2280	TacticalClass::ClientToCoords	FUNC
